time,soft_flux,hard_flux
2026-06-24 23:40:36,39.0,44.0
2026-06-24 23:40:37,23.0,247.0
2026-06-24 23:40:45,32.0,167.0
2026-06-24 23:41:00,36.0,142.0
2026-06-24 23:41:09,28.0,215.0
2026-06-24 23:41:25,34.0,171.0
2026-06-24 23:41:49,33.0,9.0
2026-06-24 23:42:04,31.0,121.0
2026-06-24 23:42:20,31.0,149.0
2026-06-24 23:42:29,30.0,11.0
2026-06-24 23:42:37,21.0,168.0
2026-06-24 23:42:44,31.0,250.0
2026-06-24 23:42:53,32.0,128.0
2026-06-24 23:43:08,30.0,129.0
2026-06-24 23:43:16,22.0,149.0
2026-06-24 23:43:24,32.0,162.0
2026-06-24 23:43:32,25.0,238.0
2026-06-24 23:43:40,27.0,181.0
2026-06-24 23:43:48,31.0,8.0
2026-06-24 23:43:56,24.0,203.0
2026-06-24 23:44:04,30.0,200.0
2026-06-24 23:44:11,40.0,196.0
2026-06-24 23:44:20,30.0,163.0
2026-06-24 23:44:28,41.0,161.0
2026-06-24 23:44:35,36.0,263.0
2026-06-24 23:44:43,37.0,189.0
2026-06-24 23:44:51,36.0,8.0
2026-06-24 23:44:59,31.0,8.0
2026-06-24 23:45:07,28.0,145.0
2026-06-24 23:45:15,30.0,160.0
2026-06-24 23:45:21,26.0,110.0
2026-06-24 23:45:23,32.0,128.0
2026-06-24 23:45:29,34.0,11.0
2026-06-24 23:45:37,29.0,162.0
2026-06-24 23:45:45,28.0,167.0
2026-06-24 23:45:53,35.0,40.0
2026-06-24 23:45:54,46.0,88.0
2026-06-24 23:46:01,32.0,129.0
2026-06-24 23:46:08,30.0,98.0
2026-06-24 23:46:26,42.0,23.0
2026-06-24 23:46:29,21.0,23.0
2026-06-24 23:46:32,41.0,121.0
2026-06-24 23:46:37,30.0,136.0
2026-06-24 23:46:46,28.0,168.0
2026-06-24 23:46:53,39.0,110.0
2026-06-24 23:47:01,36.0,181.0
2026-06-24 23:47:10,29.0,198.0
2026-06-24 23:47:17,38.0,233.0
2026-06-24 23:47:26,32.0,197.0
2026-06-24 23:47:33,36.0,26.0
2026-06-24 23:47:37,33.0,207.0
2026-06-24 23:47:41,23.0,52.0
2026-06-24 23:47:45,20.0,8.0
2026-06-24 23:47:54,36.0,10.0
2026-06-24 23:48:10,34.0,7.0
2026-06-24 23:48:18,27.0,192.0
2026-06-24 23:48:25,33.0,183.0
2026-06-24 23:48:34,48.0,205.0
2026-06-24 23:48:49,28.0,243.0
2026-06-24 23:48:57,56.0,127.0
2026-06-24 23:49:05,32.0,155.0
2026-06-24 23:49:14,39.0,147.0
2026-06-24 23:49:21,28.0,89.0
2026-06-24 23:49:29,39.0,222.0
2026-06-24 23:49:37,38.0,187.0
2026-06-24 23:49:45,27.0,162.0
2026-06-24 23:50:01,41.0,154.0
2026-06-24 23:50:08,32.0,214.0
2026-06-24 23:50:16,31.0,37.0
2026-06-24 23:50:17,37.0,177.0
2026-06-24 23:50:24,37.0,226.0
2026-06-24 23:50:32,38.0,209.0
2026-06-24 23:50:41,27.0,147.0
2026-06-24 23:50:48,31.0,11.0
2026-06-24 23:50:49,37.0,150.0
2026-06-24 23:51:04,38.0,170.0
2026-06-24 23:51:19,38.0,254.0
2026-06-24 23:51:27,33.0,94.0
2026-06-24 23:51:29,34.0,39.0
2026-06-24 23:51:33,39.0,94.0
2026-06-24 23:51:35,22.0,90.0
2026-06-24 23:51:41,31.0,174.0
2026-06-24 23:51:49,30.0,237.0
2026-06-24 23:51:57,51.0,209.0
2026-06-24 23:52:05,36.0,162.0
2026-06-24 23:52:12,40.0,158.0
2026-06-24 23:52:21,33.0,80.0
2026-06-24 23:52:22,49.0,120.0
2026-06-24 23:52:28,27.0,54.0
2026-06-24 23:52:36,26.0,169.0
2026-06-24 23:52:44,36.0,8.0
2026-06-24 23:52:51,40.0,224.0
2026-06-24 23:53:00,34.0,8.0
2026-06-24 23:53:08,24.0,142.0
2026-06-24 23:53:24,31.0,186.0
2026-06-24 23:53:32,34.0,198.0
2026-06-24 23:53:46,36.0,207.0
2026-06-24 23:53:55,31.0,7.0
2026-06-24 23:54:03,39.0,11.0
2026-06-24 23:54:19,41.0,247.0
2026-06-24 23:54:27,46.0,191.0
2026-06-24 23:54:35,31.0,189.0
2026-06-24 23:54:43,56.0,15.0
2026-06-24 23:54:50,30.0,190.0
2026-06-24 23:54:59,45.0,226.0
2026-06-24 23:55:07,32.0,194.0
2026-06-24 23:55:15,29.0,7.0
2026-06-24 23:55:22,39.0,24.0
2026-06-24 23:55:29,36.0,9.0
2026-06-24 23:55:37,42.0,108.0
2026-06-24 23:55:45,46.0,295.0
2026-06-24 23:55:52,31.0,247.0
2026-06-24 23:56:00,38.0,247.0
2026-06-24 23:56:15,47.0,186.0
2026-06-24 23:56:22,28.0,29.0
2026-06-24 23:56:23,40.0,124.0
2026-06-24 23:56:30,44.0,153.0
2026-06-24 23:56:37,52.0,184.0
2026-06-24 23:56:44,39.0,45.0
2026-06-24 23:56:46,46.0,8.0
2026-06-24 23:56:52,39.0,57.0
2026-06-24 23:56:57,38.0,154.0
2026-06-24 23:57:04,45.0,128.0
2026-06-24 23:57:13,53.0,85.0
2026-06-24 23:57:21,41.0,101.0
2026-06-24 23:57:26,53.0,8.0
2026-06-24 23:57:29,44.0,110.0
2026-06-24 23:57:34,29.0,119.0
2026-06-24 23:57:42,38.0,10.0
2026-06-24 23:57:49,43.0,11.0
2026-06-24 23:57:58,34.0,179.0
2026-06-24 23:58:06,40.0,140.0
2026-06-24 23:58:14,52.0,15.0
2026-06-24 23:58:22,48.0,16.0
2026-06-24 23:58:30,37.0,182.0
2026-06-24 23:58:38,53.0,147.0
2026-06-24 23:58:46,45.0,134.0
2026-06-24 23:58:53,51.0,20.0
2026-06-24 23:58:54,47.0,188.0
2026-06-24 23:59:02,38.0,207.0
2026-06-24 23:59:10,44.0,149.0
2026-06-24 23:59:18,45.0,13.0
2026-06-24 23:59:26,54.0,162.0
2026-06-24 23:59:34,54.0,18.0
2026-06-24 23:59:42,50.0,165.0
2026-06-25 00:00:10,53.0,21.0
2026-06-25 00:00:20,56.0,17.0
2026-06-25 00:00:25,58.0,15.0
2026-06-25 00:00:33,47.0,15.0
2026-06-25 00:00:42,52.0,11.0
2026-06-25 00:00:50,60.0,13.0
2026-06-25 00:00:58,45.0,8.0
2026-06-25 00:01:23,57.0,13.0
2026-06-25 00:01:31,59.0,20.0
2026-06-25 00:01:39,65.0,16.0
2026-06-25 00:01:46,60.0,11.0
2026-06-25 00:01:54,69.0,14.0
2026-06-25 00:02:02,62.0,16.0
2026-06-25 00:02:09,66.0,8.0
2026-06-25 00:02:18,68.0,17.0
2026-06-25 00:02:26,49.0,20.0
2026-06-25 00:02:34,62.0,21.0
2026-06-25 00:02:41,50.0,19.0
2026-06-25 00:02:49,60.0,16.0
2026-06-25 00:02:57,62.0,17.0
2026-06-25 00:03:06,57.0,18.0
2026-06-25 00:03:13,70.0,16.0
2026-06-25 00:03:21,71.0,12.0
2026-06-25 00:03:29,78.0,20.0
2026-06-25 00:03:36,58.0,13.0
2026-06-25 00:03:45,59.0,8.0
2026-06-25 00:03:52,68.0,21.0
2026-06-25 00:04:01,51.0,15.0
2026-06-25 00:04:09,54.0,18.0
2026-06-25 00:04:16,81.0,27.0
2026-06-25 00:04:25,57.0,8.0
2026-06-25 00:04:33,56.0,13.0
2026-06-25 00:04:41,62.0,14.0
2026-06-25 00:04:49,59.0,14.0
2026-06-25 00:04:56,65.0,13.0
2026-06-25 00:05:05,64.0,26.0
2026-06-25 00:05:12,51.0,9.0
2026-06-25 00:05:21,60.0,11.0
2026-06-25 00:05:36,69.0,12.0
2026-06-25 00:05:44,68.0,21.0
2026-06-25 00:05:51,64.0,21.0
2026-06-25 00:06:00,69.0,18.0
2026-06-25 00:06:07,84.0,18.0
2026-06-25 00:06:24,78.0,14.0
2026-06-25 00:06:31,73.0,19.0
2026-06-25 00:06:40,77.0,8.0
2026-06-25 00:06:50,69.0,8.0
2026-06-25 00:07:01,74.0,21.0
2026-06-25 00:07:16,79.0,10.0
2026-06-25 00:07:23,80.0,24.0
2026-06-25 00:07:32,61.0,26.0
2026-06-25 00:07:40,78.0,14.0
2026-06-25 00:07:48,85.0,22.0
2026-06-25 00:07:55,68.0,26.0
2026-06-25 00:08:03,93.0,15.0
2026-06-25 00:08:13,75.0,14.0
2026-06-25 00:08:17,86.0,9.0
2026-06-25 00:08:24,81.0,27.0
2026-06-25 00:08:32,80.0,25.0
2026-06-25 00:08:40,71.0,13.0
2026-06-25 00:08:46,77.0,26.0
2026-06-25 00:08:54,62.0,26.0
2026-06-25 00:09:01,90.0,19.0
2026-06-25 00:09:10,84.0,14.0
2026-06-25 00:09:16,80.0,16.0
2026-06-25 00:09:24,83.0,33.0
2026-06-25 00:09:32,91.0,27.0
2026-06-25 00:09:40,78.0,14.0
2026-06-25 00:09:48,78.0,22.0
2026-06-25 00:09:56,75.0,24.0
2026-06-25 00:10:04,82.0,22.0
2026-06-25 00:10:11,89.0,19.0
2026-06-25 00:10:20,80.0,32.0
2026-06-25 00:10:28,89.0,38.0
2026-06-25 00:10:36,80.0,24.0
2026-06-25 00:10:44,96.0,44.0
2026-06-25 00:10:52,92.0,37.0
2026-06-25 00:11:00,97.0,25.0
2026-06-25 00:11:08,95.0,20.0
2026-06-25 00:11:15,97.0,12.0
2026-06-25 00:11:18,89.0,10.0
2026-06-25 00:11:21,91.0,15.0
2026-06-25 00:11:29,85.0,27.0
2026-06-25 00:11:38,74.0,27.0
2026-06-25 00:11:46,108.0,24.0
2026-06-25 00:11:51,90.0,20.0
2026-06-25 00:12:00,96.0,17.0
2026-06-25 00:12:07,107.0,21.0
2026-06-25 00:12:15,108.0,24.0
2026-06-25 00:12:22,87.0,22.0
2026-06-25 00:12:28,88.0,11.0
2026-06-25 00:12:36,96.0,33.0
2026-06-25 00:12:44,105.0,31.0
2026-06-25 00:12:51,105.0,8.0
2026-06-25 00:13:00,86.0,28.0
2026-06-25 00:13:08,100.0,19.0
2026-06-25 00:13:15,105.0,26.0
2026-06-25 00:13:24,96.0,27.0
2026-06-25 00:13:31,92.0,10.0
2026-06-25 00:13:32,97.0,23.0
2026-06-25 00:13:39,92.0,32.0
2026-06-25 00:13:47,91.0,17.0
2026-06-25 00:13:55,102.0,47.0
2026-06-25 00:14:03,96.0,32.0
2026-06-25 00:14:11,79.0,13.0
2026-06-25 00:14:13,112.0,21.0
2026-06-25 00:14:17,104.0,26.0
2026-06-25 00:14:19,94.0,10.0
2026-06-25 00:14:24,91.0,24.0
2026-06-25 00:14:32,96.0,25.0
2026-06-25 00:14:39,99.0,30.0
2026-06-25 00:14:48,89.0,30.0
2026-06-25 00:14:55,86.0,24.0
2026-06-25 00:15:02,85.0,9.0
2026-06-25 00:15:03,88.0,18.0
2026-06-25 00:15:11,96.0,24.0
2026-06-25 00:15:19,94.0,32.0
2026-06-25 00:15:27,81.0,34.0
2026-06-25 00:15:35,96.0,32.0
2026-06-25 00:15:42,98.0,27.0
2026-06-25 00:15:50,96.0,16.0
2026-06-25 00:15:58,87.0,44.0
2026-06-25 00:16:06,98.0,31.0
2026-06-25 00:16:14,85.0,15.0
2026-06-25 00:16:15,100.0,22.0
2026-06-25 00:16:22,95.0,25.0
2026-06-25 00:16:29,79.0,28.0
2026-06-25 00:16:38,110.0,32.0
2026-06-25 00:16:46,94.0,28.0
2026-06-25 00:16:54,104.0,27.0
2026-06-25 00:17:00,102.0,37.0
2026-06-25 00:17:08,92.0,44.0
2026-06-25 00:17:15,96.0,7.0
2026-06-25 00:17:19,103.0,30.0
2026-06-25 00:17:23,107.0,19.0
2026-06-25 00:17:30,109.0,41.0
2026-06-25 00:17:39,89.0,32.0
2026-06-25 00:17:43,121.0,30.0
2026-06-25 00:17:46,92.0,9.0
2026-06-25 00:17:52,102.0,11.0
2026-06-25 00:17:53,104.0,29.0
2026-06-25 00:17:58,113.0,22.0
2026-06-25 00:18:07,106.0,47.0
2026-06-25 00:18:15,95.0,31.0
2026-06-25 00:18:20,96.0,25.0
2026-06-25 00:18:23,86.0,9.0
2026-06-25 00:18:28,97.0,23.0
2026-06-25 00:18:35,110.0,50.0
2026-06-25 00:18:44,90.0,16.0
2026-06-25 00:18:45,114.0,42.0
2026-06-25 00:18:51,115.0,34.0
2026-06-25 00:18:57,109.0,33.0
2026-06-25 00:19:06,117.0,49.0
2026-06-25 00:19:13,99.0,53.0
2026-06-25 00:19:21,107.0,42.0
2026-06-25 00:19:29,106.0,32.0
2026-06-25 00:19:32,119.0,15.0
2026-06-25 00:19:34,105.0,7.0
2026-06-25 00:19:37,128.0,22.0
2026-06-25 00:19:43,114.0,57.0
2026-06-25 00:19:50,111.0,8.0
2026-06-25 00:19:51,105.0,37.0
2026-06-25 00:19:59,117.0,20.0
2026-06-25 00:20:00,114.0,58.0
2026-06-25 00:20:06,112.0,79.0
2026-06-25 00:20:13,124.0,77.0
2026-06-25 00:20:19,140.0,56.0
2026-06-25 00:20:24,120.0,86.0
2026-06-25 00:20:31,120.0,40.0
2026-06-25 00:20:33,144.0,58.0
2026-06-25 00:20:35,117.0,56.0
2026-06-25 00:20:38,142.0,72.0
2026-06-25 00:20:41,124.0,109.0
2026-06-25 00:20:45,139.0,105.0
2026-06-25 00:20:48,165.0,62.0
2026-06-25 00:20:52,145.0,133.0
2026-06-25 00:20:56,153.0,105.0
2026-06-25 00:21:02,143.0,13.0
2026-06-25 00:21:04,140.0,152.0
2026-06-25 00:21:08,170.0,89.0
2026-06-25 00:21:13,123.0,51.0
2026-06-25 00:21:17,159.0,80.0
2026-06-25 00:21:23,144.0,71.0
2026-06-25 00:21:30,151.0,142.0
2026-06-25 00:21:34,171.0,39.0
2026-06-25 00:21:36,164.0,58.0
2026-06-25 00:21:41,165.0,79.0
2026-06-25 00:21:47,162.0,101.0
2026-06-25 00:21:52,165.0,59.0
2026-06-25 00:21:55,153.0,34.0
2026-06-25 00:21:56,157.0,50.0
2026-06-25 00:22:00,177.0,30.0
2026-06-25 00:22:03,179.0,9.0
2026-06-25 00:22:04,161.0,73.0
2026-06-25 00:22:10,144.0,45.0
2026-06-25 00:22:11,163.0,53.0
2026-06-25 00:22:18,177.0,103.0
2026-06-25 00:22:26,152.0,84.0
2026-06-25 00:22:33,143.0,40.0
2026-06-25 00:22:41,171.0,77.0
2026-06-25 00:22:49,189.0,8.0
2026-06-25 00:22:50,154.0,69.0
2026-06-25 00:22:56,163.0,63.0
2026-06-25 00:23:03,157.0,51.0
2026-06-25 00:23:11,146.0,32.0
2026-06-25 00:23:12,131.0,48.0
2026-06-25 00:23:18,134.0,29.0
2026-06-25 00:23:20,140.0,20.0
2026-06-25 00:23:24,156.0,26.0
2026-06-25 00:23:32,176.0,46.0
2026-06-25 00:23:39,145.0,68.0
2026-06-25 00:23:48,137.0,64.0
2026-06-25 00:23:55,153.0,65.0
2026-06-25 00:24:03,158.0,62.0
2026-06-25 00:24:10,138.0,63.0
2026-06-25 00:24:19,141.0,45.0
2026-06-25 00:24:27,127.0,49.0
2026-06-25 00:24:33,127.0,16.0
2026-06-25 00:24:41,139.0,61.0
2026-06-25 00:24:49,148.0,59.0
2026-06-25 00:24:57,144.0,58.0
2026-06-25 00:25:05,170.0,45.0
2026-06-25 00:25:11,149.0,40.0
2026-06-25 00:25:20,154.0,31.0
2026-06-25 00:25:28,139.0,32.0
2026-06-25 00:25:36,140.0,38.0
2026-06-25 00:25:43,146.0,41.0
2026-06-25 00:25:52,148.0,46.0
2026-06-25 00:25:58,145.0,12.0
2026-06-25 00:25:59,146.0,31.0
2026-06-25 00:26:07,126.0,39.0
2026-06-25 00:26:14,135.0,14.0
2026-06-25 00:26:23,138.0,37.0
2026-06-25 00:26:31,139.0,20.0
2026-06-25 00:26:33,115.0,24.0
2026-06-25 00:26:38,151.0,30.0
2026-06-25 00:26:44,134.0,17.0
2026-06-25 00:26:52,143.0,26.0
2026-06-25 00:27:00,136.0,34.0
2026-06-25 00:27:08,128.0,27.0
2026-06-25 00:27:15,138.0,17.0
2026-06-25 00:27:24,120.0,28.0
2026-06-25 00:27:31,126.0,25.0
2026-06-25 00:27:40,121.0,26.0
2026-06-25 00:27:47,119.0,9.0
2026-06-25 00:27:53,128.0,13.0
2026-06-25 00:28:03,120.0,22.0
2026-06-25 00:28:08,122.0,10.0
2026-06-25 00:28:09,131.0,17.0
2026-06-25 00:28:14,135.0,23.0
2026-06-25 00:28:23,142.0,26.0
2026-06-25 00:28:30,128.0,28.0
2026-06-25 00:28:38,121.0,14.0
2026-06-25 00:28:47,130.0,16.0
2026-06-25 00:28:54,121.0,23.0
2026-06-25 00:29:03,123.0,30.0
2026-06-25 00:29:10,110.0,26.0
2026-06-25 00:29:18,112.0,25.0
2026-06-25 00:29:27,122.0,11.0
2026-06-25 00:29:34,108.0,16.0
2026-06-25 00:29:40,103.0,11.0
2026-06-25 00:29:49,106.0,20.0
2026-06-25 00:29:57,98.0,27.0
2026-06-25 00:30:04,128.0,25.0
2026-06-25 00:30:13,133.0,27.0
2026-06-25 00:30:21,87.0,22.0
2026-06-25 00:30:29,124.0,20.0
2026-06-25 00:30:35,87.0,21.0
2026-06-25 00:30:44,126.0,34.0
2026-06-25 00:30:52,110.0,14.0
2026-06-25 00:31:00,114.0,19.0
2026-06-25 00:31:08,102.0,21.0
2026-06-25 00:31:15,116.0,30.0
2026-06-25 00:31:24,93.0,24.0
2026-06-25 00:31:32,116.0,17.0
2026-06-25 00:31:40,107.0,25.0
2026-06-25 00:31:49,104.0,17.0
2026-06-25 00:31:55,125.0,29.0
2026-06-25 00:32:03,90.0,19.0
2026-06-25 00:32:11,118.0,22.0
2026-06-25 00:32:19,96.0,14.0
2026-06-25 00:32:27,111.0,22.0
2026-06-25 00:32:35,117.0,21.0
2026-06-25 00:32:43,110.0,16.0
2026-06-25 00:32:51,105.0,15.0
2026-06-25 00:32:59,95.0,15.0
2026-06-25 00:33:07,93.0,23.0
2026-06-25 00:33:14,111.0,16.0
2026-06-25 00:33:23,93.0,22.0
2026-06-25 00:33:31,101.0,10.0
2026-06-25 00:33:39,97.0,22.0
2026-06-25 00:33:47,93.0,22.0
2026-06-25 00:33:55,117.0,14.0
2026-06-25 00:34:03,98.0,16.0
2026-06-25 00:34:11,87.0,17.0
2026-06-25 00:34:17,100.0,25.0
2026-06-25 00:34:26,95.0,25.0
2026-06-25 00:34:34,98.0,19.0
2026-06-25 00:34:40,89.0,13.0
2026-06-25 00:34:47,115.0,15.0
2026-06-25 00:34:55,95.0,14.0
2026-06-25 00:35:04,93.0,19.0
2026-06-25 00:35:34,96.0,20.0
2026-06-25 00:35:42,88.0,15.0
2026-06-25 00:35:50,96.0,11.0
2026-06-25 00:35:58,119.0,16.0
2026-06-25 00:36:05,76.0,7.0
2026-06-25 00:36:07,77.0,15.0
2026-06-25 00:36:14,124.0,16.0
2026-06-25 00:36:21,104.0,22.0
2026-06-25 00:36:30,100.0,15.0
2026-06-25 00:36:38,68.0,26.0
2026-06-25 00:36:45,87.0,20.0
2026-06-25 00:36:53,101.0,9.0
2026-06-25 00:37:01,92.0,12.0
2026-06-25 00:37:10,93.0,12.0
2026-06-25 00:37:24,104.0,10.0
2026-06-25 00:37:31,95.0,15.0
2026-06-25 00:37:40,98.0,12.0
2026-06-25 00:37:45,97.0,10.0
2026-06-25 00:38:07,84.0,18.0
2026-06-25 00:38:14,86.0,8.0
2026-06-25 00:38:24,76.0,7.0
2026-06-25 00:38:30,95.0,16.0
2026-06-25 00:38:37,108.0,15.0
2026-06-25 00:38:45,78.0,13.0
2026-06-25 00:38:53,88.0,12.0
2026-06-25 00:39:01,82.0,18.0
2026-06-25 00:39:16,98.0,11.0
2026-06-25 00:39:25,84.0,18.0
2026-06-25 00:39:32,78.0,18.0
2026-06-25 00:39:40,94.0,19.0
2026-06-25 00:39:49,92.0,10.0
2026-06-25 00:40:04,95.0,7.0
2026-06-25 00:40:20,70.0,13.0
2026-06-25 00:40:27,70.0,9.0
2026-06-25 00:40:33,85.0,12.0
2026-06-25 00:40:42,92.0,12.0
2026-06-25 00:40:48,91.0,17.0
2026-06-25 00:40:57,85.0,14.0
2026-06-25 00:41:05,100.0,20.0
2026-06-25 00:41:15,90.0,9.0
2026-06-25 00:41:29,91.0,7.0
2026-06-25 00:41:32,99.0,8.0
2026-06-25 00:41:40,69.0,17.0
2026-06-25 00:41:47,84.0,15.0
2026-06-25 00:41:56,109.0,15.0
2026-06-25 00:42:04,103.0,8.0
2026-06-25 00:42:12,99.0,17.0
2026-06-25 00:42:22,97.0,13.0
2026-06-25 00:42:26,91.0,9.0
2026-06-25 00:42:33,102.0,20.0
2026-06-25 00:42:40,93.0,22.0
2026-06-25 00:42:48,90.0,16.0
2026-06-25 00:42:57,85.0,26.0
2026-06-25 00:43:07,92.0,9.0
2026-06-25 00:43:17,107.0,13.0
2026-06-25 00:43:25,107.0,11.0
2026-06-25 00:43:32,119.0,16.0
2026-06-25 00:43:41,90.0,15.0
2026-06-25 00:43:48,98.0,11.0
2026-06-25 00:43:55,90.0,13.0
2026-06-25 00:44:03,105.0,21.0
2026-06-25 00:44:10,90.0,14.0
2026-06-25 00:44:21,92.0,7.0
2026-06-25 00:44:33,90.0,13.0
2026-06-25 00:44:40,105.0,14.0
2026-06-25 00:44:49,94.0,10.0
2026-06-25 00:44:57,95.0,10.0
2026-06-25 00:45:04,88.0,7.0
2026-06-25 00:45:12,89.0,18.0
2026-06-25 00:45:20,105.0,14.0
2026-06-25 00:45:28,92.0,10.0
2026-06-25 00:45:35,87.0,11.0
2026-06-25 00:45:42,92.0,21.0
2026-06-25 00:45:50,97.0,11.0
2026-06-25 00:45:57,96.0,11.0
2026-06-25 00:46:06,95.0,13.0
2026-06-25 00:46:14,95.0,14.0
2026-06-25 00:46:36,102.0,19.0
2026-06-25 00:46:43,103.0,20.0
2026-06-25 00:46:51,98.0,7.0
2026-06-25 00:46:58,92.0,16.0
2026-06-25 00:47:07,97.0,15.0
2026-06-25 00:47:15,98.0,7.0
2026-06-25 00:47:22,95.0,11.0
2026-06-25 00:47:31,82.0,12.0
2026-06-25 00:47:47,78.0,10.0
2026-06-25 00:48:03,76.0,9.0
2026-06-25 00:48:10,92.0,13.0
2026-06-25 00:48:19,80.0,8.0
2026-06-25 00:48:26,98.0,9.0
2026-06-25 00:48:35,77.0,11.0
2026-06-25 00:48:57,89.0,7.0
2026-06-25 00:49:05,84.0,8.0
2026-06-25 00:49:13,118.0,10.0
2026-06-25 00:49:37,89.0,10.0
2026-06-25 00:49:44,85.0,14.0
2026-06-25 00:50:09,80.0,7.0
2026-06-25 00:50:17,83.0,14.0
2026-06-25 00:50:33,104.0,7.0
2026-06-25 00:50:41,83.0,15.0
2026-06-25 00:51:04,93.0,7.0
2026-06-25 00:51:20,55.0,13.0
2026-06-25 00:51:36,95.0,14.0
2026-06-25 00:51:52,75.0,8.0
2026-06-25 00:51:59,89.0,9.0
2026-06-25 00:52:08,84.0,8.0
2026-06-25 00:52:16,99.0,8.0
2026-06-25 00:52:38,100.0,8.0
2026-06-25 00:52:54,73.0,12.0
2026-06-25 00:53:30,84.0,8.0
2026-06-25 00:53:41,105.0,7.0
2026-06-25 00:54:30,88.0,9.0
2026-06-25 00:54:39,80.0,10.0
2026-06-25 00:54:46,75.0,12.0
2026-06-25 00:54:54,88.0,8.0
2026-06-25 00:55:02,94.0,12.0
2026-06-25 00:55:18,86.0,9.0
2026-06-25 00:55:26,96.0,12.0
2026-06-25 00:55:34,80.0,10.0
2026-06-25 00:55:41,86.0,11.0
2026-06-25 00:55:50,97.0,8.0
2026-06-25 00:56:04,88.0,11.0
2026-06-25 00:56:13,75.0,8.0
2026-06-25 00:56:26,86.0,7.0
2026-06-25 00:56:33,82.0,11.0
2026-06-25 00:56:42,88.0,8.0
2026-06-25 00:56:50,93.0,9.0
2026-06-25 00:56:57,101.0,8.0
2026-06-25 00:57:07,87.0,11.0
2026-06-25 00:57:14,86.0,16.0
2026-06-25 00:57:21,103.0,11.0
2026-06-25 00:57:30,103.0,13.0
2026-06-25 00:57:37,94.0,12.0
2026-06-25 00:57:53,89.0,13.0
2026-06-25 00:58:01,90.0,17.0
2026-06-25 00:58:09,97.0,17.0
2026-06-25 00:58:18,106.0,13.0
2026-06-25 00:58:24,123.0,8.0
2026-06-25 00:58:33,82.0,13.0
2026-06-25 00:58:39,117.0,19.0
2026-06-25 00:58:47,106.0,14.0
2026-06-25 00:58:56,84.0,8.0
2026-06-25 00:59:02,102.0,17.0
2026-06-25 00:59:18,107.0,27.0
2026-06-25 00:59:25,97.0,17.0
2026-06-25 00:59:33,82.0,15.0
2026-06-25 00:59:40,89.0,16.0
2026-06-25 00:59:56,104.0,12.0
2026-06-25 01:00:05,99.0,12.0
2026-06-25 01:00:10,97.0,17.0
2026-06-25 01:00:19,89.0,19.0
2026-06-25 01:00:27,91.0,14.0
2026-06-25 01:00:35,81.0,13.0
2026-06-25 01:00:44,95.0,12.0
2026-06-25 01:00:52,104.0,17.0
2026-06-25 01:00:57,105.0,16.0
2026-06-25 01:01:06,90.0,21.0
2026-06-25 01:01:14,96.0,17.0
2026-06-25 01:01:21,107.0,17.0
2026-06-25 01:01:29,98.0,28.0
2026-06-25 01:01:36,99.0,21.0
2026-06-25 01:01:45,86.0,15.0
2026-06-25 01:01:53,102.0,20.0
2026-06-25 01:02:01,88.0,18.0
2026-06-25 01:02:08,93.0,13.0
2026-06-25 01:02:17,97.0,12.0
2026-06-25 01:02:33,98.0,10.0
2026-06-25 01:02:41,102.0,17.0
2026-06-25 01:02:49,115.0,13.0
2026-06-25 01:03:04,108.0,10.0
2026-06-25 01:03:13,103.0,11.0
2026-06-25 01:03:19,82.0,10.0
2026-06-25 01:03:26,110.0,9.0
2026-06-25 01:03:35,91.0,14.0
2026-06-25 01:03:43,81.0,16.0
2026-06-25 01:03:50,84.0,12.0
2026-06-25 01:03:59,111.0,15.0
2026-06-25 01:04:06,82.0,15.0
2026-06-25 01:04:16,75.0,10.0
2026-06-25 01:04:20,90.0,11.0
2026-06-25 01:04:28,81.0,13.0
2026-06-25 01:04:36,90.0,12.0
2026-06-25 01:04:44,97.0,9.0
2026-06-25 01:04:51,103.0,10.0
2026-06-25 01:05:00,92.0,12.0
2026-06-25 01:05:08,84.0,7.0
2026-06-25 01:05:16,91.0,11.0
2026-06-25 01:05:23,97.0,17.0
2026-06-25 01:05:34,66.0,8.0
2026-06-25 01:05:38,95.0,8.0
2026-06-25 01:05:46,74.0,11.0
2026-06-25 01:06:10,86.0,9.0
2026-06-25 01:06:17,83.0,8.0
2026-06-25 01:06:26,84.0,8.0
2026-06-25 01:06:41,96.0,12.0
2026-06-25 01:06:49,88.0,9.0
2026-06-25 01:07:36,91.0,11.0
2026-06-25 01:09:47,80.0,8.0
2026-06-25 01:10:10,63.0,7.0
2026-06-25 01:11:36,68.0,8.0
2026-06-25 01:20:43,34.0,7.0
2026-06-25 01:20:49,51.0,8.0
2026-06-25 01:20:56,60.0,12.0
2026-06-25 01:20:58,42.0,10.0
2026-06-25 01:21:04,55.0,10.0
2026-06-25 01:21:12,55.0,22.0
2026-06-25 01:21:25,49.0,10.0
2026-06-25 01:21:34,53.0,16.0
2026-06-25 01:21:42,51.0,12.0
2026-06-25 01:21:43,58.0,24.0
2026-06-25 01:21:49,57.0,47.0
2026-06-25 01:21:56,48.0,48.0
2026-06-25 01:22:00,59.0,37.0
2026-06-25 01:22:02,55.0,13.0
2026-06-25 01:22:06,51.0,9.0
2026-06-25 01:22:07,57.0,33.0
2026-06-25 01:22:13,78.0,41.0
2026-06-25 01:22:22,80.0,42.0
2026-06-25 01:22:30,52.0,48.0
